timestamp,count
2020-09-16 21:47:36.354260,18
2020-09-16 21:52:36.695784,18
2020-09-16 21:57:37.059767,12
2020-09-16 22:02:37.466047,0
2020-09-16 22:07:37.816539,0
2020-09-16 22:12:38.168338,0
2020-09-16 22:17:38.579768,0
2020-09-16 22:22:38.993736,0
2020-09-16 22:27:39.349627,0
2020-09-16 22:32:39.725672,0
2020-09-16 22:37:40.162815,0
2020-09-16 22:42:40.541255,0
2020-09-16 22:47:40.902180,0
2020-09-16 22:52:41.509920,0
2020-09-16 22:57:41.897902,0
2020-09-16 23:02:42.327919,0
2020-09-16 23:07:43.019709,0
2020-09-16 23:12:43.492388,0
2020-09-16 23:17:43.932135,0
2020-09-16 23:22:44.364880,0
2020-09-16 23:27:44.768456,0
2020-09-16 23:32:45.157868,0
2020-09-16 23:37:45.667106,0
2020-09-16 23:42:46.306814,0
2020-09-16 23:47:46.839198,0
2020-09-16 23:52:47.189916,0
2020-09-16 23:57:47.668314,0
2020-09-17 00:02:48.304980,0
2020-09-17 00:07:49.034075,0
2020-09-17 00:12:49.509442,0
2020-09-17 09:56:29.407464,20
2020-09-17 10:01:29.841915,20
2020-09-17 10:06:30.191682,20
2020-09-17 10:11:30.549743,20
2020-09-17 10:16:30.910832,21
2020-09-17 10:21:31.418003,21
2020-09-17 10:26:31.814891,20
2020-09-17 10:31:32.170846,21
2020-09-17 11:27:51.072506,23
2020-09-17 11:32:52.850387,23
2020-09-17 11:41:11.464061,24
2020-09-17 11:46:11.832735,24
2020-09-17 11:51:12.332790,24
2020-09-17 11:56:12.968505,23
2020-09-17 12:01:13.468906,23
2020-09-17 12:06:13.798292,24
2020-09-17 12:11:14.175894,26
2020-09-17 12:16:43.082944,26
2020-09-17 12:21:43.550107,25
2020-09-17 12:26:43.888633,26
2020-09-17 12:31:44.262570,26
2020-09-17 12:36:44.646223,8
2020-09-17 12:41:44.984926,9
2020-09-17 12:46:45.368615,9
2020-09-17 12:51:45.698383,10
2020-09-17 12:56:46.078074,10
2020-09-17 13:01:46.479857,11
2020-09-17 13:06:46.881246,14
2020-09-17 13:11:47.272989,10
2020-09-17 13:16:47.664426,7
2020-09-17 13:21:48.347389,8
2020-09-17 13:26:48.696237,8
2020-09-17 13:31:49.101778,8
2020-09-17 13:36:49.490643,8
2020-09-17 13:41:49.846289,8
2020-09-17 13:46:50.208465,7
2020-09-17 13:51:50.557274,7
2020-09-17 13:56:50.968784,8
2020-09-17 14:01:51.500892,8
2020-09-17 14:06:51.838518,11
2020-09-17 14:11:52.656259,12
2020-09-17 14:16:53.037788,12
2020-09-17 14:21:53.386767,11
2020-09-17 14:26:54.157082,11
2020-09-17 14:31:54.517042,15
2020-09-17 14:36:54.966237,15
2020-09-17 14:41:55.288889,15
2020-09-17 14:46:55.702331,15
2020-09-17 14:51:56.101505,16
2020-09-17 14:56:56.492747,14
2020-09-17 15:01:56.910273,15
2020-09-17 15:10:18.542770,16
2020-09-17 15:15:18.893094,15
2020-09-17 15:20:19.254050,13
2020-09-17 15:25:19.598028,13
2020-09-17 15:41:28.867712,13
2020-09-17 15:43:29.412569,13
2020-09-17 15:48:29.754866,12
2020-09-17 15:53:30.151386,10
2020-09-17 15:58:30.506597,10
2020-09-17 16:03:30.895164,11
2020-09-17 16:08:31.224538,11
2020-09-17 16:13:31.621167,10
2020-09-17 16:18:31.984875,14
2020-09-17 16:23:32.332600,19
2020-09-17 16:28:32.773819,24
2020-09-17 16:33:33.161922,25
2020-09-17 16:38:33.507892,27
2020-09-17 16:43:33.900360,27
2020-09-17 16:48:34.203958,30
2020-09-17 16:53:34.599402,31
2020-09-17 16:58:35.052344,31
2020-09-17 17:03:35.452973,30
2020-09-17 17:08:35.827464,32
2020-09-17 17:13:36.231909,35
2020-09-17 17:18:36.577515,40
2020-09-17 17:23:36.961714,42
2020-09-17 17:28:37.356654,38
2020-09-17 17:33:37.723160,42
2020-09-17 17:38:38.049969,41
2020-09-17 17:52:44.066243,48
2020-09-17 17:57:44.398161,50
2020-09-17 18:02:44.751525,56
2020-09-17 18:07:49.048656,63
2020-09-17 18:12:51.662191,59
2020-09-17 18:17:52.257481,61
2020-09-17 18:22:52.796614,61
2020-09-17 18:27:53.252617,63
2020-09-17 18:32:55.378031,65
2020-09-17 18:37:55.758762,65
2020-09-17 18:42:56.183420,68
2020-09-17 18:47:56.591366,69
2020-09-17 18:52:56.924477,70
2020-09-17 18:57:57.270441,70
2020-09-17 19:02:57.630971,72
2020-09-17 19:07:57.989256,71
2020-09-17 19:12:58.568955,72
2020-09-17 19:17:59.027424,72
2020-09-17 19:22:59.410429,73
2020-09-17 19:27:59.973338,69
2020-09-17 19:33:00.356672,64
2020-09-17 19:38:00.702538,60
2020-09-17 19:43:01.288366,59
2020-09-17 19:48:01.656692,59
2020-09-17 19:53:02.007328,59
2020-09-17 19:58:02.393948,58
2020-09-17 20:03:02.802517,60
2020-09-17 20:08:03.155748,56
2020-09-17 20:13:03.537711,56
2020-09-17 20:18:03.900651,58
2020-09-17 20:23:04.305699,57
2020-09-17 20:28:04.699932,56
2020-09-17 20:33:05.122746,55
2020-09-17 20:38:05.508618,55
2020-09-17 20:53:17.037320,36
2020-09-17 20:58:17.455345,36
2020-09-17 21:03:17.831860,36
2020-09-17 21:08:18.229367,16
2020-09-17 21:13:18.644193,16
2020-09-17 21:18:19.004205,18
2020-09-17 21:23:19.348415,18
2020-09-17 21:28:19.753671,18
2020-09-17 21:33:20.144071,18
2020-09-17 21:38:20.531232,18
2020-09-17 21:43:20.961883,9
2020-09-17 21:48:21.357583,8
2020-09-17 21:53:21.787488,7
2020-09-17 21:58:22.199210,5
2020-09-17 22:03:22.595591,5
2020-09-17 22:08:22.975546,0
2020-09-17 22:19:52.110187,0
2020-09-17 22:24:52.481553,0
2020-09-17 22:29:53.082627,0
2020-09-17 22:34:53.527173,0
2020-09-17 22:39:53.938177,0
2020-09-17 22:44:54.375986,0
2020-09-17 22:49:54.769515,0
2020-09-17 22:54:55.131836,0
2020-09-17 22:59:55.564167,0
2020-09-18 09:39:06.142179,11
2020-09-18 09:44:06.614834,13
2020-09-18 09:49:06.963617,13
2020-09-18 09:54:07.387347,13
2020-09-18 09:59:09.252755,13
2020-09-18 10:04:12.644938,13
2020-09-18 10:09:13.405283,17
2020-09-18 10:14:13.953353,19
2020-09-18 10:19:14.502500,17
2020-09-18 10:24:14.974829,17
2020-09-18 10:29:15.538670,17
2020-09-18 10:34:16.026768,17
2020-09-18 10:39:16.536199,19
2020-09-18 10:44:17.108752,20
2020-09-18 10:49:17.675209,22
2020-09-18 10:54:18.256991,22
2020-09-18 10:59:18.819246,22
2020-09-18 11:04:19.448707,23
2020-09-18 11:09:19.857189,22
2020-09-18 11:14:20.459533,22
2020-09-18 11:19:20.913346,21
2020-09-18 11:24:21.436064,21
2020-09-18 11:29:22.003145,21
2020-09-18 11:34:22.574490,22
2020-09-18 11:39:23.093769,24
2020-09-18 11:44:23.661144,23
2020-09-18 11:49:24.192240,23
2020-09-18 11:54:24.806299,25
2020-09-18 11:59:25.356036,28
2020-09-18 12:04:25.764998,32
2020-09-18 12:09:26.384477,34
2020-09-18 12:14:26.885948,29
2020-09-18 12:19:27.497118,29
2020-09-18 12:24:27.882966,28
2020-09-18 12:29:28.451989,28
2020-09-18 12:34:29.008767,27
2020-09-18 12:39:29.564496,28
2020-09-18 12:58:37.722384,31
2020-09-18 13:03:38.210817,30
2020-09-18 13:08:38.551882,30
2020-09-18 13:13:38.907128,29
2020-09-18 13:18:39.269932,31
2020-09-18 13:23:39.640225,28
2020-09-18 13:28:39.990429,30
2020-09-18 13:33:40.393540,34
2020-09-18 13:38:40.737990,34
2020-09-18 13:43:41.103269,34
2020-09-18 13:48:41.469249,26
2020-09-18 13:53:41.820104,26
2020-09-18 13:58:42.230636,26
2020-09-18 14:03:42.638527,23
2020-09-18 14:08:42.985441,20
2020-09-18 14:13:43.341558,22
2020-09-18 14:53:10.826134,25
2020-09-18 15:28:41.401273,36
2020-09-18 15:33:41.860405,38
2020-09-18 15:38:42.243275,39
2020-09-18 15:43:42.625906,39
2020-09-18 15:48:42.952680,40
2020-09-18 15:53:43.298810,40
2020-09-18 15:58:43.669813,35
2020-09-18 16:03:44.104541,37
2020-09-18 16:08:44.453865,35
2020-09-18 16:13:44.836092,38
2020-09-18 16:51:19.001893,44
2020-09-18 17:59:45.778355,52
2020-09-18 18:04:46.146402,54
2020-09-18 18:09:46.539160,54
2020-09-18 18:14:46.957477,54
2020-09-18 18:23:20.685063,56
2020-09-18 18:28:21.229838,55
2020-09-18 18:33:21.566120,50
2020-09-18 19:08:29.959643,50
2020-09-18 19:54:13.568827,59
2020-09-18 19:59:13.938876,58
2020-09-18 20:04:14.316248,57
2020-09-18 20:09:14.652378,57
2020-09-18 20:14:15.010547,59
2020-09-18 20:19:15.376285,55
2020-09-18 20:24:15.791603,55
2020-09-18 20:29:16.177525,54
2020-09-18 20:34:16.516263,52
2020-09-19 11:40:32.373773,29
2020-09-19 11:45:32.739288,33
2020-09-19 11:50:33.164542,37
2020-09-19 11:55:33.507597,39
2020-09-19 12:35:02.849705,37
2020-09-19 13:57:06.134028,40
2020-09-19 14:02:09.601047,45
2020-09-19 14:07:09.933433,47
2020-09-19 14:51:56.654630,32
2020-09-19 14:56:43.653169,32
2020-09-19 14:56:57.041319,32
2020-09-19 15:02:04.081193,32
2020-09-19 16:14:49.691375,25
2020-09-19 16:19:50.065354,25
2020-09-19 16:24:50.458275,25
2020-09-19 16:29:50.804859,25
2020-09-19 16:34:51.188305,25
2020-09-19 16:39:51.588278,27
2020-09-19 16:44:51.926443,28
2020-09-19 16:49:53.557899,24
2020-09-19 16:54:54.049027,26
2020-09-19 16:59:54.496023,26
2020-09-19 17:04:54.857709,26
2020-09-19 17:09:55.267575,25
2020-09-19 17:14:55.602105,25
2020-09-19 17:19:56.007508,23
2020-09-19 17:24:56.605037,23
2020-09-19 17:29:56.945648,22
2020-09-19 17:34:57.388903,22
2020-09-19 17:39:57.729724,10
2020-09-19 17:44:58.110267,9
2020-09-19 17:49:58.762334,9
2020-09-19 17:54:59.152307,9
2020-09-19 17:59:59.632846,9
2020-09-19 18:05:00.074212,10
2020-09-19 18:10:00.407237,10
2020-09-19 18:15:00.751941,9
2020-09-19 18:20:01.208451,6
2020-09-19 18:25:01.556740,6
2020-09-19 18:30:01.946580,6
2020-09-19 18:35:02.413123,7
2020-09-19 18:40:02.785108,8
2020-09-19 19:58:29.033239,11
2020-09-19 20:03:29.412530,10
2020-09-19 20:08:29.771232,9
2020-09-19 20:13:30.117615,9
2020-09-19 20:18:30.491829,9
2020-09-19 20:23:30.871627,9
2020-09-19 20:28:31.206203,9
2020-09-19 20:33:31.566013,9
2020-09-19 20:38:31.908045,9
2020-09-19 20:43:32.250438,9
2020-09-19 20:48:32.672556,9
2020-09-19 20:53:33.020775,9
2020-09-19 20:58:33.362751,9
2020-09-19 21:03:33.728833,9
2020-09-19 21:08:34.081543,9
2020-09-19 21:13:34.435166,9
2020-09-19 21:18:34.866407,9
2020-09-19 21:23:35.255576,9
2020-09-19 21:28:35.601428,9
2020-09-19 21:33:35.947334,9
2020-09-19 21:38:36.344730,9
2020-09-19 21:43:36.684557,9
2020-09-19 21:48:37.063610,9
2020-09-19 21:53:37.631692,9
2020-09-19 21:54:38.573055,9
2020-09-19 21:59:38.877667,9
2020-09-19 22:04:39.245640,9
2020-09-19 22:09:39.621124,9
2020-09-20 08:00:01.398419,0
2020-09-20 08:05:01.848194,8
2020-09-20 08:10:02.267974,8
2020-09-20 08:15:02.613495,8
2020-09-20 08:20:03.041559,8
2020-09-20 08:25:03.466887,8
2020-09-20 08:30:03.837713,10
2020-09-20 08:35:04.213124,13
2020-09-20 08:40:04.595313,14
2020-09-20 08:45:04.984182,14
2020-09-20 08:50:05.343437,14
2020-09-20 08:55:05.733190,14
2020-09-20 09:00:06.117312,14
2020-09-20 09:05:06.584905,14
2020-09-20 09:10:07.019594,16
2020-09-20 09:15:07.518442,17
2020-09-20 09:20:08.068970,14
2020-09-20 09:25:08.623303,16
2020-09-20 09:30:09.035183,16
2020-09-20 09:35:09.628955,16
2020-09-20 09:40:10.124033,13
2020-09-20 09:45:10.708093,14
2020-09-20 09:50:11.200719,14
2020-09-20 09:55:11.668869,14
2020-09-20 10:00:12.227565,14
2020-09-20 10:05:12.771325,14
2020-09-20 10:10:13.292549,14
2020-09-20 10:15:13.816215,13
2020-09-20 10:20:14.384559,17
2020-09-20 10:25:14.805350,21
2020-09-20 10:30:15.354447,24
2020-09-20 10:35:15.900130,24
2020-09-20 10:40:16.417593,25
2020-09-20 10:45:16.939482,25
2020-09-20 10:50:17.529464,27
2020-09-20 10:55:17.988628,28
2020-09-20 11:00:18.499203,29
2020-09-20 11:05:19.055024,30
2020-09-20 11:10:19.679566,28
2020-09-20 11:15:20.073633,29
2020-09-20 11:20:20.665338,29
2020-09-20 11:25:21.159762,32
2020-09-20 11:30:21.632089,33
2020-09-20 11:35:22.577641,35
2020-09-20 11:40:23.166900,34
2020-09-20 11:45:23.712029,35
2020-09-20 11:50:24.167244,35
2020-09-20 11:55:24.737848,37
2020-09-20 12:00:25.241616,37
2020-09-20 12:05:27.009560,39
2020-09-20 12:10:27.347782,38
2020-09-20 12:15:27.693335,40
2020-09-20 12:20:28.056217,34
2020-09-20 12:25:28.390348,33
2020-09-20 12:30:28.747602,34
2020-09-20 12:35:29.489279,35
2020-09-20 12:40:29.874120,37
2020-09-20 12:45:30.211365,35
2020-09-20 12:50:30.570065,35
2020-09-20 12:55:30.945384,35
2020-09-20 17:30:34.818013,61
2020-09-20 17:35:35.193492,59
2020-09-20 17:40:35.575020,60
2020-09-20 17:45:35.966103,60
2020-09-20 17:50:36.370488,60
2020-09-20 17:55:36.750458,60
2020-09-20 18:00:37.101693,60
2020-09-20 18:05:37.500940,60
2020-09-20 18:10:37.851731,60
2020-09-20 18:15:38.202422,60
2020-09-20 18:20:38.573454,61
2020-09-20 18:25:38.927114,61
2020-09-20 18:30:39.257589,58
2020-09-20 18:35:39.622674,59
2020-09-20 18:40:39.953036,60
2020-09-20 18:45:40.282497,63
2020-09-20 18:50:40.655088,58
2020-09-20 18:55:41.059841,55
2020-09-20 19:00:41.402998,55
2020-09-20 19:05:41.773920,54
2020-09-20 19:10:42.155456,54
2020-09-20 19:15:42.505687,55
2020-09-20 19:20:43.002393,56
2020-09-20 19:25:43.335121,55
2020-09-20 19:30:43.668892,55
2020-09-20 19:35:44.062525,55
2020-09-20 19:40:44.405461,55
2020-09-20 19:45:44.753626,55
2020-09-20 19:50:45.112582,54
2020-09-20 19:55:45.478005,58
2020-09-20 20:00:45.889383,57
2020-09-20 20:05:46.273960,57
2020-09-20 20:10:46.660721,57
2020-09-20 20:15:47.003544,57
2020-09-20 20:20:47.405110,57
2020-09-20 20:25:47.762721,57
2020-09-20 20:30:48.150419,57
2020-09-20 20:35:48.562188,57
2020-09-20 20:40:48.903938,57
2020-09-20 20:45:49.257806,57
2020-09-20 20:50:49.671528,57
2020-09-20 20:55:50.009390,57
2020-09-20 21:00:50.371942,57
2020-09-20 21:05:50.742538,57
2020-09-20 21:10:51.098402,57
2020-09-20 21:15:51.475742,57
2020-09-20 21:20:51.867153,57
2020-09-20 21:25:52.191825,57
2020-09-20 21:30:52.544629,57
2020-09-20 21:35:52.936039,57
2020-09-20 21:40:53.321613,57
2020-09-20 21:45:53.745677,57
2020-09-20 21:50:54.161244,57
2020-09-20 21:55:54.579741,57
2020-09-20 22:00:54.954056,57
2020-09-20 22:05:55.349272,57
2020-09-20 22:10:55.739738,57
2020-09-20 22:15:56.090346,57
2020-09-21 08:56:30.374755,4
2020-09-21 09:01:30.811219,3
2020-09-21 09:06:31.186538,3
2020-09-21 09:11:31.620760,3
2020-09-21 09:16:31.955985,3
2020-09-21 09:21:32.361775,3
2020-09-21 09:26:32.752072,3
2020-09-21 09:31:33.087564,5
2020-09-21 09:36:33.458359,5
2020-09-21 09:41:33.833495,5
2020-09-21 09:46:34.179587,5
2020-09-21 09:51:34.551816,5
2020-09-21 09:56:34.934182,5
2020-09-21 10:01:35.340336,7
2020-09-21 10:06:35.700626,7
2020-09-21 10:11:36.104199,7
2020-09-21 10:16:36.444675,7
2020-09-21 10:21:36.812860,7
2020-09-21 10:26:37.162387,8
2020-09-21 10:31:37.495581,9
2020-09-21 10:36:37.916012,11
2020-09-21 10:41:38.258448,11
2020-09-21 10:46:38.592704,12
2020-09-21 10:51:38.948604,13
2020-09-21 10:56:39.325538,15
2020-09-21 11:01:39.650290,15
2020-09-21 11:06:40.001260,15
2020-09-21 11:11:40.342786,15
2020-09-21 11:16:40.680506,15
2020-09-21 12:05:44.173890,15
2020-09-21 12:10:44.839465,15
2020-09-21 12:15:45.224892,15
2020-09-21 12:20:45.562002,14
2020-09-21 12:25:45.961165,14
2020-09-21 12:30:46.321205,13
2020-09-21 12:35:46.700494,13
2020-09-21 12:40:47.078625,13
2020-09-21 12:45:47.663031,15
2020-09-21 12:50:48.320022,15
2020-09-21 12:55:48.673349,17
2020-09-21 13:00:49.009051,18
2020-09-21 13:05:49.440432,18
2020-09-21 13:10:49.799415,17
2020-09-21 13:15:50.131356,18
2020-09-21 13:20:50.465592,19
2020-09-21 13:25:50.826872,16
2020-09-21 13:30:51.176481,15
2020-09-21 13:35:51.506668,15
2020-09-21 13:40:51.880142,15
2020-09-21 14:08:29.463393,14
2020-09-21 14:13:29.880784,15
2020-09-21 14:18:30.215254,15
2020-09-21 14:23:30.571242,15
2020-09-21 14:28:30.925080,15
2020-09-21 14:33:31.285599,15
2020-09-21 14:38:31.671176,14
2020-09-21 14:43:32.035947,14
2020-09-21 14:48:32.562887,15
2020-09-21 14:53:32.897825,15
2020-09-21 14:58:33.264147,14
2020-09-21 15:38:17.590883,18
2020-09-21 15:43:17.783802,18
2020-09-21 15:48:18.144353,18
2020-09-21 16:14:53.517556,20
2020-09-21 16:19:53.917832,20
2020-09-21 16:24:54.301204,21
2020-09-21 16:29:54.645006,25
2020-09-21 16:34:55.071201,30
2020-09-21 16:39:55.408005,32
2020-09-21 16:44:55.775236,33
2020-09-21 16:49:56.137360,34
2020-09-21 16:54:56.473921,39
2020-09-21 16:59:56.857663,37
2020-09-21 17:04:57.209113,41
2020-09-21 17:09:57.585564,41
2020-09-21 17:14:57.913856,45
2020-09-21 17:19:58.310081,49
2020-09-21 17:24:58.633738,50
2020-09-21 17:29:58.977862,55
2020-09-21 17:34:59.374133,56
2020-09-21 17:39:59.703196,59
2020-09-21 17:45:00.032952,66
2020-09-21 17:50:00.384220,67
2020-09-21 17:51:43.234045,64
2020-09-21 17:56:43.576383,65
2020-09-21 18:01:43.952992,71
2020-09-21 18:06:44.305546,74
2020-09-21 18:11:44.691610,75
2020-09-21 18:16:45.006424,76
2020-09-21 18:21:45.353753,76
2020-09-21 18:26:45.684621,75
2020-09-21 18:31:46.015725,70
2020-09-21 18:36:46.441136,69
2020-09-21 18:41:46.775376,66
2020-09-21 18:46:47.112854,66
2020-09-21 18:51:47.474264,64
2020-09-21 18:56:47.808026,63
2020-09-21 19:01:48.140936,62
2020-09-21 19:06:48.531341,57
2020-09-21 19:11:48.857551,57
2020-09-21 19:16:49.192446,55
2020-09-21 19:21:49.563037,53
2020-09-21 21:02:46.959666,67
2020-09-21 21:07:47.323891,65
2020-09-21 21:12:47.725556,63
2020-09-21 21:17:48.223753,64
2020-09-21 21:22:48.641964,64
2020-09-21 21:27:49.250508,62
2020-09-21 21:32:49.723316,62
2020-09-21 21:37:50.554511,61
2020-09-21 21:42:51.093763,61
2020-09-21 21:47:51.458631,61
2020-09-21 21:52:52.112082,61
2020-09-21 21:57:52.660027,59
2020-09-21 22:02:53.014853,59
2020-09-21 22:07:53.423703,59
2020-09-21 22:12:53.820579,59
2020-09-21 22:17:54.371689,59
2020-09-21 22:22:54.854649,59
2020-09-21 22:27:55.421658,59
2020-09-21 22:32:55.948750,59
2020-09-21 22:37:56.510964,59
2020-09-21 22:42:56.961388,59
2020-09-21 22:47:57.420554,59
2020-09-22 08:47:20.723844,2
2020-09-22 08:52:21.156965,2
2020-09-22 08:57:21.491910,2
2020-09-22 09:02:21.884753,2
2020-09-22 09:07:22.305591,2
2020-09-22 09:12:22.675898,2
2020-09-22 09:17:23.008001,4
2020-09-22 09:22:23.365807,4
2020-09-22 09:27:23.745251,4
2020-09-22 09:32:24.080461,5
2020-09-22 09:37:24.499478,5
2020-09-22 09:42:24.835816,5
2020-09-22 09:47:26.977296,5
2020-09-22 09:52:27.329535,5
2020-09-22 09:57:27.664668,4
2020-09-22 10:02:27.992192,4
2020-09-22 10:07:28.337402,5
2020-09-22 10:12:28.674016,4
2020-09-22 10:17:28.999179,4
2020-09-22 10:22:29.386617,5
2020-09-22 10:27:29.754728,5
2020-09-22 10:32:30.082524,6
2020-09-22 10:37:30.522905,5
2020-09-22 10:42:30.898382,5
2020-09-22 10:47:31.226349,5
2020-09-22 10:52:31.584045,6
2020-09-22 10:57:32.020853,8
2020-09-22 11:02:32.399978,9
2020-09-22 11:07:32.730329,8
2020-09-22 11:12:33.131297,8
2020-09-22 11:17:33.506026,7
2020-09-22 12:38:40.924264,7
2020-09-22 12:44:50.700569,6
2020-09-22 12:49:51.032012,7
2020-09-22 12:54:51.619500,6
2020-09-22 12:59:51.990083,6
2020-09-22 13:04:52.333603,5
2020-09-22 13:09:52.686160,7
2020-09-22 13:14:53.051756,8
2020-09-22 13:19:53.385475,8
2020-09-22 13:24:53.729106,8
2020-09-22 13:29:54.095225,7
2020-09-22 13:34:54.436310,7
2020-09-22 13:39:54.765474,7
2020-09-22 13:44:55.162093,8
2020-09-22 13:57:38.000451,10
2020-09-22 14:02:38.366567,8
2020-09-22 14:07:38.704088,8
2020-09-22 14:12:39.025243,8
2020-09-22 14:17:39.415551,8
2020-09-22 14:22:39.788416,8
2020-09-22 14:27:40.141087,7
2020-09-22 14:32:40.496901,8
2020-09-22 14:37:40.863325,9
2020-09-22 14:42:41.188013,9
2020-09-22 14:47:41.529336,11
2020-09-22 14:52:41.904926,11
2020-09-22 14:57:42.273190,13
2020-09-22 15:02:42.622254,13
2020-09-22 15:07:42.963999,13
2020-09-22 15:12:43.309978,14
2020-09-22 15:17:43.709682,16
2020-09-22 15:22:44.038069,16
2020-09-22 15:27:44.359560,16
2020-09-22 15:32:44.759824,20
2020-09-22 15:37:45.087244,21
2020-09-22 15:42:45.486529,22
2020-09-22 15:47:45.853956,22
2020-09-22 15:52:46.222957,22
2020-09-22 16:02:17.325820,21
2020-09-22 16:07:17.726861,25
2020-09-22 16:12:18.118759,26
2020-09-22 16:17:18.499043,26
2020-09-22 16:22:18.861329,27
2020-09-22 16:27:19.193297,32
2020-09-22 16:32:19.560927,31
2020-09-22 16:37:19.939797,36
2020-09-22 16:42:20.267242,36
2020-09-22 16:47:20.639700,38
2020-09-22 16:52:21.028414,39
2020-09-22 16:57:21.363738,40
2020-09-22 17:02:21.685640,42
2020-09-22 17:07:22.033842,43
2020-09-22 17:12:22.371260,45
2020-09-22 17:17:22.754398,45
2020-09-22 17:22:23.180220,46
2020-09-22 17:27:23.515722,50
2020-09-22 17:32:23.889510,54
2020-09-22 17:37:24.298433,56
2020-09-22 17:42:24.648395,63
2020-09-22 17:47:25.024561,61
2020-09-22 17:52:25.421651,61
2020-09-22 17:57:25.793371,59
2020-09-22 18:02:26.138449,61
2020-09-22 18:07:26.528226,62
2020-09-22 18:12:26.870714,64
2020-09-22 18:17:27.212250,68
2020-09-22 18:22:27.612512,71
2020-09-22 18:27:27.962841,75
2020-09-22 18:32:28.350017,78
2020-09-22 18:37:28.737392,77
2020-09-22 18:42:29.110000,79
2020-09-22 18:47:29.456806,80
2020-09-22 18:52:29.976986,83
2020-09-22 18:57:30.466187,85
2020-09-22 19:52:50.951489,85
2020-09-22 19:57:51.604104,83
2020-09-22 20:02:51.945448,83
2020-09-22 20:08:25.183371,76
2020-09-22 20:13:25.540004,77
2020-09-22 20:18:25.917920,82
2020-09-22 20:23:27.119032,80
2020-09-22 20:28:27.482335,78
2020-09-22 20:33:27.827402,77
2020-09-22 20:38:28.205922,75
2020-09-22 20:43:28.590647,74
2020-09-22 20:48:29.483610,56
2020-09-22 20:53:30.830526,51
2020-09-22 20:58:31.216702,49
2020-09-22 21:03:31.581574,48
2020-09-22 21:08:31.994967,48
2020-09-22 21:13:32.408735,47
2020-09-22 21:18:32.750606,47
2020-09-22 21:23:33.521944,47
2020-09-23 01:38:04.577199,0
2020-09-23 05:00:30.139427,0
2020-09-23 10:24:56.549832,7
2020-09-23 10:36:03.196404,9
2020-09-23 10:41:03.582314,11
2020-09-23 10:46:03.940248,12
2020-09-23 10:51:04.324299,15
2020-09-23 10:56:04.668642,14
2020-09-23 11:01:05.100042,14
2020-09-23 11:06:05.467561,15
2020-09-23 12:34:08.189053,13
2020-09-23 13:09:10.847453,7
2020-09-23 13:09:30.446516,7
2020-09-23 13:14:11.301869,11
2020-09-23 13:14:30.986636,11
2020-09-23 13:19:11.892858,12
2020-09-23 13:19:31.413430,12
2020-09-23 13:24:12.425625,11
2020-09-23 13:24:31.796514,11
2020-09-23 13:29:12.893143,11
2020-09-23 13:29:32.246964,11
2020-09-23 13:34:13.453221,10
2020-09-23 13:34:32.641538,10
2020-09-23 13:39:13.788060,14
2020-09-23 13:39:32.987557,15
2020-09-23 13:44:14.321510,15
2020-09-23 13:44:33.355772,15
2020-09-23 13:49:14.765717,15
2020-09-23 13:49:33.646552,15
2020-09-23 13:54:15.141224,15
2020-09-23 13:54:34.006361,15
